bin,scheme,brand,card_type,is_prepaid,country,bank_name,created_at
45715494,visa,Visa/Dankort,debit,,DK,Nykredit Bank,1999-01-08 04:05:06
45715495,visa,Visa/Dankort,debit,,DK,Nykredit Bank,1999-01-08 04:05:06
45715496,visa,Visa/Dankort,debit,,DK,Nykredit Bank,1999-01-08 04:05:06
45715499,visa,Visa/Dankort,debit,,DK,Nykredit Bank,1999-01-08 04:05:06
45715501,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715502,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715503,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715504,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715505,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715506,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715507,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715508,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715509,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715510,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715512,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715513,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715514,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715515,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715516,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715518,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715520,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715521,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715523,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715526,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715529,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715530,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715534,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715537,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715539,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715540,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715545,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715546,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715550,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715552,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715553,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715555,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715558,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715559,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715562,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715563,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715565,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715567,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715568,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715570,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715572,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715574,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715575,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715578,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715580,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715581,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715582,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715583,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715584,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715585,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715586,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715588,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715591,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715592,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715594,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715595,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715596,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715597,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715598,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715600,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715603,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715605,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715606,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715607,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715609,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715610,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715612,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715613,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715615,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715616,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715620,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715623,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715624,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715627,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715629,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715630,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715634,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715635,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715637,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715640,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715641,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715642,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715643,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715645,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715647,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715650,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715651,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715653,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715655,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715658,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715659,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715660,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715661,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715663,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715665,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715666,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715667,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715670,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715671,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715675,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715677,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715678,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715680,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715682,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715683,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715686,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715690,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715694,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715695,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715697,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715699,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715700,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715702,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715704,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715705,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715706,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715707,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715710,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715714,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715715,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715717,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715719,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715720,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715722,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715726,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715730,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715732,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715735,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715736,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715738,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715739,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715740,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715742,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715743,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715744,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715749,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715750,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715751,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715752,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715760,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715762,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715764,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715768,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715772,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715773,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715774,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715775,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715779,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715780,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715781,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715785,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715787,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715790,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715800,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715803,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715804,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715807,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715810,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715812,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715813,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715815,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715819,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715820,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715821,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715822,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715825,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715826,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715827,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715834,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715835,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715844,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715850,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715855,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715860,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715862,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715863,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715864,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715867,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715870,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715875,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715880,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715881,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715882,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715890,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715900,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715908,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715910,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715911,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715912,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715913,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715915,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715916,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715917,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715919,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715920,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715922,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715923,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715929,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715930,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715932,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715934,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715938,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715939,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715941,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715942,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715944,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715947,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715948,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715949,visa,Visa/Dankort,debit,,DK,Nordea,1999-01-08 04:05:06
45715950,visa,Visa/Dankort,debit,,DK,Danske Andelskassers Bank,1999-01-08 04:05:06
45715957,visa,Visa/Dankort,debit,,DK,Danske Andelskassers Bank,1999-01-08 04:05:06
45715958,visa,Visa/Dankort,debit,,DK,Faster Andelskasse,1999-01-08 04:05:06
45715959,visa,Visa/Dankort,debit,,DK,Danske Andelskassers Bank,1999-01-08 04:05:06
45715960,visa,Visa/Dankort,debit,,DK,Frørup Andelskasse,1999-01-08 04:05:06
45715961,visa,Visa/Dankort,debit,,DK,Danske Andelskassers Bank,1999-01-08 04:05:06
45715966,visa,Visa/Dankort,debit,,DK,Danske Andelskassers Bank,1999-01-08 04:05:06
45715969,visa,Visa/Dankort,debit,,DK,Danske Andelskassers Bank,1999-01-08 04:05:06
45715974,visa,Visa/Dankort,debit,,DK,Danske Andelskassers Bank,1999-01-08 04:05:06
45715979,visa,Visa/Dankort,debit,,DK,Danske Andelskassers Bank,1999-01-08 04:05:06
45715982,visa,Visa/Dankort,debit,,DK,Danske Andelskassers Bank,1999-01-08 04:05:06
45715988,visa,Visa/Dankort,debit,,DK,Sparekassen Faaborg,1999-01-08 04:05:06
45715989,visa,Visa/Dankort,debit,,DK,Danske Andelskassers Bank,1999-01-08 04:05:06
45715993,visa,Visa/Dankort,debit,,DK,Danske Andelskassers Bank,1999-01-08 04:05:06
45716004,visa,Visa/Dankort,debit,,DK,Swedbank,1999-01-08 04:05:06
45716010,visa,Visa/Dankort,debit,,DK,Cargill Bank,1999-01-08 04:05:06
45716011,visa,Visa/Dankort,debit,,DK,Swedbank,1999-01-08 04:05:06
45716060,visa,Visa/Dankort,debit,,DK,Diba Bank,1999-01-08 04:05:06
45716070,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45716075,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45716085,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
457161,visa,,debit,,DK,SPAREKASSEN ØSTJYLLAND,1999-01-08 04:05:06
45716100,visa,Visa/Dankort,debit,,DK,Skandinaviska Enskilda Banken,1999-01-08 04:05:06
45716110,visa,Visa/Dankort,debit,,DK,Sparekassen Kronjylland,1999-01-08 04:05:06
45716119,visa,Visa/Dankort,debit,,DK,Sparekassen Kronjylland,1999-01-08 04:05:06
45716132,visa,Visa/Dankort,debit,,DK,Sparekassen Kronjylland,1999-01-08 04:05:06
45716140,visa,Visa/Dankort,debit,,DK,Møns Bank,1999-01-08 04:05:06
45716150,visa,Visa/Dankort,debit,,DK,Sparekassen Sjælland,1999-01-08 04:05:06
45716160,visa,Visa/Dankort,debit,,DK,FS Bank,1999-01-08 04:05:06
45716180,visa,Visa/Dankort,debit,,DK,Sparekassen Kronjylland,1999-01-08 04:05:06
45716187,visa,Visa/Dankort,debit,,DK,Sparekassen Kronjylland,1999-01-08 04:05:06
45716188,visa,Visa/Dankort,debit,,DK,Sparekassen Kronjylland,1999-01-08 04:05:06
45716220,visa,Visa/Dankort,debit,,DK,Vordingborg Bank,1999-01-08 04:05:06
45716230,visa,Visa/Dankort,debit,,DK,Sparekassen Kronjylland,1999-01-08 04:05:06
45716260,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45716264,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45716265,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45716267,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45716268,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45716300,visa,Visa/Dankort,debit,,DK,Handelsbanken,1999-01-08 04:05:06
45716326,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45716423,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45716460,visa,Visa/Dankort,debit,,DK,BankNordik,1999-01-08 04:05:06
45716471,visa,Visa/Dankort,debit,,DK,Gønlandsbanken A/S,1999-01-08 04:05:06
45716482,visa,Visa/Dankort,debit,,DK,Brfkredit Bank A/S,1999-01-08 04:05:06
45716483,visa,Visa/Dankort,debit,,DK,Handelsbanken,1999-01-08 04:05:06
45716484,visa,Visa/Dankort,debit,,DK,Handelsbanken,1999-01-08 04:05:06
45716485,visa,Visa/Dankort,debit,,DK,Handelsbanken,1999-01-08 04:05:06
45716494,visa,Visa/Dankort,debit,,DK,Handelsbanken,1999-01-08 04:05:06
45716495,visa,Visa/Dankort,debit,,DK,Handelsbanken,1999-01-08 04:05:06
45716499,visa,Visa/Dankort,debit,,DK,Handelsbanken,1999-01-08 04:05:06
45716503,visa,Visa/Dankort,debit,,DK,BankNordik,1999-01-08 04:05:06
45716504,visa,Visa/Dankort,debit,,DK,BankNordik,1999-01-08 04:05:06
45716508,visa,Visa/Dankort,debit,,DK,BankNordik,1999-01-08 04:05:06
45716509,visa,Visa/Dankort,debit,,DK,BankNordik,1999-01-08 04:05:06
45716510,visa,Visa/Dankort,debit,,DK,BankNordik,1999-01-08 04:05:06
45716511,visa,Visa/Dankort,debit,,DK,BankNordik,1999-01-08 04:05:06
45716512,visa,Visa/Dankort,debit,,DK,BankNordik,1999-01-08 04:05:06
45716513,visa,Visa/Dankort,debit,,DK,BankNordik,1999-01-08 04:05:06
45716514,visa,Visa/Dankort,debit,,DK,BankNordik,1999-01-08 04:05:06
45716515,visa,Visa/Dankort,debit,,DK,BankNordik,1999-01-08 04:05:06
45716516,visa,Visa/Dankort,debit,,DK,BankNordik,1999-01-08 04:05:06
45716520,visa,Visa/Dankort,debit,,DK,Lollands Bank,1999-01-08 04:05:06
45716525,visa,Visa/Dankort,debit,,DK,Lollands Bank,1999-01-08 04:05:06
45716532,visa,Visa/Dankort,debit,,DK,Unknown,1999-01-08 04:05:06
45716540,visa,Visa/Dankort,debit,,DK,FS Bank,1999-01-08 04:05:06
45716610,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45716620,visa,Visa/Dankort,debit,,DK,Coop Bank A/S,1999-01-08 04:05:06
457167,visa,,debit,,DK,LAEGERNES PENSIONS,1999-01-08 04:05:06
45716735,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45716743,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45716748,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45716771,visa,Visa/Dankort,debit,,DK,Lægernes Pensionsbank A/S,1999-01-08 04:05:06
45716810,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45716812,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45716813,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45716814,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45716815,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45716818,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45716819,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45716840,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45716845,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45716847,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45716848,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45716850,visa,Visa/Dankort,debit,,DK,Vestfyns Bank A/S,1999-01-08 04:05:06
45716860,visa,Visa/Dankort,debit,,DK,Nordfyns Bank A/S,1999-01-08 04:05:06
45716880,visa,Visa/Dankort,debit,,DK,Totalbanken A/S,1999-01-08 04:05:06
45716958,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45716961,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45716962,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
457170,visa,,debit,,DK,Sydbank,1999-01-08 04:05:06
45717000,visa,Visa/Dankort,debit,,DK,FS Bank,1999-01-08 04:05:06
45717030,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45717034,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45717043,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45717045,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45717046,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45717050,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45717055,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45717059,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45717109,visa,Visa/Dankort,debit,,DK,Danske Bank,1999-01-08 04:05:06
45717110,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45717116,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45717120,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45717123,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45717130,visa,Visa/Dankort,debit,,DK,Spar Nord,1999-01-08 04:05:06
45717140,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45717160,visa,Visa/Dankort,debit,,DK,Sydbank,1999-01-08 04:05:06
45717170,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45717171,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45717172,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45717173,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45717174,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45717175,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45717177,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45717181,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
45717183,visa,Visa/Dankort,debit,,DK,Jyske Bank,1999-01-08 04:05:06
